Episode,Time steps,Episode Rewards,Average Rewards,Epsilon,Elapsed,Total Elapsed
1535,12,9.677133163683754,0.8064277636403129,0.0,0.826561689376831,7449.931495189667
1536,99,86.25629786116765,0.8712757359713904,0.0,6.938499212265015,7456.869994401932
1537,99,86.56276287905685,0.8743713422126954,0.0,6.784955024719238,7463.654949426651
1538,99,86.17817238840011,0.8704865897818194,0.0,6.247491359710693,7469.902440786362
1539,99,86.07487177878592,0.8694431492806659,0.0,6.904495477676392,7476.806936264038
1540,99,86.05424105333236,0.8692347581144683,0.0,6.968207359313965,7483.775143623352
1541,99,86.82590871150506,0.8770293809242936,0.0,6.485321760177612,7490.26046538353
1542,14,11.071428571428573,0.7908163265306124,0.0,1.0030038356781006,7491.264469385147
1543,99,87.19388119410033,0.8807462746878821,0.0,6.574559688568115,7497.840028762817
1544,99,86.55345219266304,0.8742772948753843,0.0,6.247961521148682,7504.087990283966
1545,9,7.101718496522565,0.7890798329469517,0.0,0.6030821800231934,7504.691072463989
1546,13,10.645870955245917,0.8189131504035321,0.0,0.8509323596954346,7505.542004823685
1547,99,85.8956880151222,0.8676332122739616,0.0,6.732194423675537,7512.27419924736
1548,99,86.42005907303152,0.872929889626581,0.0,6.434860706329346,7518.70905995369
1549,8,6.324864204328908,0.7906080255411135,0.0,0.5603764057159424,7519.2694363594055
1550,99,86.37994833002962,0.8725247306063598,0.0,6.792334794998169,7526.062770605087
1551,99,87.04252859270068,0.8792174605323301,0.0,6.463749170303345,7532.526519775391
1552,99,86.53201431349639,0.8740607506413777,0.0,6.326792478561401,7538.853312253952
1553,99,87.55793741639646,0.8844236102666309,0.0,6.982434272766113,7545.835746526718
1554,99,86.4198474972279,0.8729277524972515,0.0,6.820161819458008,7552.655908346176
1555,99,86.26786432307871,0.871392568919987,0.0,6.134875297546387,7558.7907836437225
1556,9,7.138440483470017,0.7931600537188908,0.0,0.5785424709320068,7559.3693261146545
1557,99,86.08068773985501,0.8695018963621718,0.0,6.5765416622161865,7565.945867776871
1558,99,85.84254550319694,0.8670964192242115,0.0,6.406575918197632,7572.352443695068
1559,99,85.65579121741385,0.8652100122971096,0.0,6.537346124649048,7578.889789819717
1560,99,85.787444947439,0.8665398479539292,0.0,6.666359901428223,7585.5717759132385
1561,99,86.46477779199762,0.8733815938585618,0.0,6.7178168296813965,7592.28959274292
1562,99,87.21049161761105,0.8809140567435461,0.0,6.4714343547821045,7598.761027097702
1563,99,86.82440432790557,0.8770141851303593,0.0,6.095916271209717,7604.856943368912
1564,8,6.1025528578394,0.762819107229925,0.0,0.5790386199951172,7605.435981988907
1565,99,85.855442314763,0.867226690048111,0.0,6.760501861572266,7612.196483850479
1566,99,85.59216925629849,0.8645673662252372,0.0,6.765800952911377,7618.9622848033905
1567,99,85.43827132026209,0.863012841618809,0.0,6.545835256576538,7625.523745298386
1568,99,86.64495891859734,0.875201605238357,0.0,6.336235523223877,7631.8599808216095
1569,9,7.138008704939146,0.7931120783265718,0.0,0.6226611137390137,7632.483640909195
1570,99,85.5600085338078,0.8642425104425031,0.0,6.6350743770599365,7639.118715286255
1571,99,87.19583880707742,0.8807660485563376,0.0,6.468543291091919,7645.587258577347
1572,14,11.2772880726028,0.8055205766144857,0.0,0.9982433319091797,7646.585501909256
1573,10,7.713860497504296,0.7713860497504296,0.0,0.6972599029541016,7647.28276181221
1574,99,86.57096939908982,0.8744542363544426,0.0,6.324144601821899,7653.606906414032
1575,99,86.3761091616523,0.8724859511278009,0.0,7.055453538894653,7660.662359952927
1576,14,11.054290001515028,0.7895921429653592,0.0,0.9568381309509277,7661.619198083878
1577,99,86.32322141540189,0.871951731468706,0.0,7.067014455795288,7668.686212539673
1578,99,86.39080252162981,0.8726343689053516,0.0,6.982439279556274,7675.668651819229
1579,99,86.16300250323285,0.8703333586185136,0.0,6.1091368198394775,7681.777788639069
1580,13,10.658471762063257,0.8198824432356352,0.0,0.9026246070861816,7682.681412696838
1581,99,87.27084947372973,0.881523732057876,0.0,6.843557119369507,7689.524969816208
1582,9,7.093320442479773,0.7881467158310859,0.0,0.6489601135253906,7690.173929929733
1583,87,75.34098143838983,0.8659882923952854,0.0,6.147507667541504,7696.321437597275
1584,99,86.05298773705094,0.86922209835405,0.0,6.223381757736206,7702.544819355011
1585,99,86.57517110512576,0.8744966778295531,0.0,6.261756896972656,7708.806576251984
1586,99,87.37240558751947,0.8825495513890855,0.0,6.781787395477295,7715.588363647461
1587,99,86.22648739834177,0.8709746201852705,0.0,6.022937536239624,7721.612300872803
1588,99,86.5638827322301,0.8743826538609101,0.0,6.7397401332855225,7728.352041006088
1589,99,85.50141104931623,0.86365061665976,0.0,6.93162202835083,7735.283663034439
1590,99,85.78225459794031,0.8664874201812153,0.0,6.131486415863037,7741.415149450302
1591,99,89.13655871415914,0.9003692799410014,0.0,6.103245258331299,7747.518394708633
1592,99,85.79158091938896,0.8665816254483734,0.0,6.731125354766846,7754.2495200634
1593,99,85.97660305455575,0.8684505359046035,0.0,6.274062156677246,7760.524582386017
1594,99,87.25567435213904,0.8813704480014044,0.0,6.531853199005127,7767.056435585022
1595,99,86.86893057739516,0.8774639452262137,0.0,6.47590708732605,7773.532342672348
1596,99,85.4716074306279,0.8633495700063424,0.0,6.8988261222839355,7780.431168794632
1597,9,7.131781039419365,0.7924201154910405,0.0,0.6277611255645752,7781.0589299201965
1598,99,86.39669855565148,0.8726939248045604,0.0,6.763517379760742,7787.822447299957
1599,14,11.240779190456793,0.8029127993183424,0.0,0.9521234035491943,7788.7745707035065
1600,14,11.282314974309859,0.8058796410221328,0.0,0.8918642997741699,7789.666435003281
1601,99,86.0076151991373,0.8687637898902758,0.0,6.186283588409424,7795.85271859169
1602,10,7.912773571506076,0.7912773571506075,0.0,0.6755125522613525,7796.541468381882
1603,99,85.55295852210314,0.864171298203062,0.0,6.109397649765015,7802.650866031647
1604,9,6.5,0.7222222222222222,0.0,0.5954103469848633,7803.246276378632
1605,99,86.79662393882849,0.8767335751396818,0.0,6.303469657897949,7809.550749063492
1606,99,85.83843470984867,0.8670548960590775,0.0,6.690838813781738,7816.241587877274
1607,99,85.17968741093912,0.860400882938779,0.0,6.549027442932129,7822.790615320206
1608,99,86.81088251938043,0.8768776012058629,0.0,6.173529863357544,7828.964145183563
1609,14,11.235123068064238,0.802508790576017,0.0,0.9204461574554443,7829.884591341019
1610,99,86.43680869703132,0.8730990777477912,0.0,6.557088613510132,7836.441679954529
1611,99,86.2187018790108,0.8708959785758666,0.0,6.146591424942017,7842.589273691177
1612,99,86.63966974169601,0.8751481792090506,0.0,6.582965612411499,7849.172239303589
1613,99,87.0156977763782,0.8789464421856384,0.0,6.876497268676758,7856.049736499786
1614,99,86.97175145010607,0.8785025399000613,0.0,6.790039777755737,7862.839776277542
1615,99,87.77053245990226,0.8865710349485076,0.0,6.3283679485321045,7869.168144226074
1616,14,11.462993962332229,0.8187852830237307,0.0,0.9867913722991943,7870.154935598373
1617,12,9.489465854509172,0.7907888212090977,0.0,0.8018746376037598,7870.956810235977
1618,99,85.84096975334484,0.8670805025590388,0.0,6.430556535720825,7877.387366771698
1619,99,86.77665992282537,0.8765319184123775,0.0,6.638554334640503,7884.0259211063385
1620,71,61.78025368819973,0.8701444181436582,0.0,4.782111644744873,7888.808032751083
1621,99,86.93302395914019,0.8781113531226281,0.0,6.891886949539185,7895.699919700623
1622,99,87.52322170467856,0.8840729465119047,0.0,6.00734806060791,7901.7072677612305
1623,14,11.499375972777997,0.8213839980555713,0.0,0.8514747619628906,7902.558742523193
1624,14,11.283597596825176,0.8059712569160841,0.0,0.924041748046875,7903.48278427124
1625,99,86.06228627332086,0.869316022962837,0.0,6.810000896453857,7910.292785167694
1626,8,6.325824557859753,0.7907280697324691,0.0,0.5460553169250488,7910.838840484619
1627,99,86.01940993035484,0.8688829285894428,0.0,6.56551718711853,7917.404357671738
1628,99,86.19163081693632,0.8706225335044073,0.0,6.966574192047119,7924.370931863785
1629,99,86.00917616649936,0.8687795572373672,0.0,6.783461093902588,7931.154392957687
1630,99,86.09486308327482,0.8696450816492406,0.0,6.248341083526611,7937.402734041214
1631,99,86.71802902116643,0.8759396870824891,0.0,6.76732611656189,7944.170060157776
1632,99,86.9791937085738,0.8785777142280182,0.0,6.578577280044556,7950.74863743782
1633,99,87.12293405912897,0.8800296369608986,0.0,6.750248193740845,7957.498885631561
1634,84,73.3572944442537,0.8733011243363535,0.0,5.222688674926758,7962.721574306488
1635,99,86.15819038814517,0.8702847513954057,0.0,6.4908668994903564,7969.212441205978
1636,99,85.91854909543815,0.8678641322771531,0.0,6.726324796676636,7975.938766002655
1637,9,7.112627282330151,0.7902919202589057,0.0,0.6423995494842529,7976.581165552139
1638,99,85.87057939372006,0.8673795898355562,0.0,6.868657827377319,7983.449823379517
1639,99,85.83844075202369,0.8670549570911483,0.0,6.953201055526733,7990.403024435043
1640,99,86.79458001681064,0.8767129294627337,0.0,7.016614198684692,7997.419638633728
1641,99,87.41567337223096,0.8829865997195046,0.0,6.373856067657471,8003.7934947013855
1642,99,87.0133057447995,0.8789222802505,0.0,6.892110586166382,8010.685605287552
1643,99,87.537875763684,0.8842209673099394,0.0,6.3273444175720215,8017.012949705124
1644,14,11.667653061080685,0.8334037900771918,0.0,0.953840970993042,8017.966790676117
1645,99,85.95777951582984,0.8682603991497964,0.0,6.452933073043823,8024.419723749161
1646,8,6.235833789301516,0.7794792236626895,0.0,0.5137264728546143,8024.933450222015
1647,99,86.07087821633176,0.8694028102659774,0.0,6.672357797622681,8031.605808019638
1648,99,86.38413757524143,0.8725670462145598,0.0,6.819895267486572,8038.425703287125
1649,14,11.071428571428573,0.7908163265306124,0.0,1.0124387741088867,8039.4381420612335
1650,43,37.973854203721345,0.8831128884586359,0.0,3.042865514755249,8042.481007575989
1651,57,50.2449185483888,0.8814897990945404,0.0,4.035425424575806,8046.516433000565
1652,13,10.241749195845289,0.7878268612188684,0.0,0.8245217800140381,8047.340954780579
1653,61,53.74940143389342,0.8811377284244822,0.0,4.110010147094727,8051.450964927673
1654,9,6.714285714285714,0.746031746031746,0.0,0.5925440788269043,8052.0435090065
1655,99,87.11908822203395,0.8799907901215551,0.0,6.392490386962891,8058.451624631882
1656,14,11.255972936695304,0.8039980669068074,0.0,0.9679465293884277,8059.41957116127
1657,9,7.113344544724994,0.7903716160805548,0.0,0.6090574264526367,8060.028628587723
1658,14,11.258867723705082,0.8042048374075058,0.0,0.9985136985778809,8061.027142286301
1659,57,50.437427159789124,0.8848671431541951,0.0,3.864419460296631,8064.891561746597
1660,9,6.914688653517308,0.7682987392797008,0.0,0.5835592746734619,8065.475121021271
1661,9,7.317969218515493,0.813107690946166,0.0,0.6731460094451904,8066.148267030716
1662,11,8.962206276957438,0.8147460251779489,0.0,0.7863795757293701,8066.934646606445
1663,34,30.737571239034345,0.9040462129127749,0.0,2.192784547805786,8069.127431154251
1664,99,86.94797650197015,0.8782623889087894,0.0,6.307687997817993,8075.435119152069
1665,71,63.119410711494446,0.8890057846689359,0.0,4.5008790493011475,8079.93599820137
1666,99,87.7345495101638,0.8862075708097353,0.0,6.498983860015869,8086.434982061386
1667,58,52.10876943666854,0.8984270592529058,0.0,4.002966403961182,8090.437948465347
1668,28,25.708985012319456,0.9181780361542663,0.0,2.008225202560425,8092.446173667908
1669,14,11.663280356465089,0.8330914540332206,0.0,0.9882302284240723,8093.435403108597
1670,22,19.933114999100635,0.9060506817773016,0.0,1.389810562133789,8094.840838432312
1671,9,6.906970687370295,0.7674411874855883,0.0,0.6560955047607422,8095.496933937073
1672,44,37.89300404660883,0.861204637422928,0.0,3.0949604511260986,8098.591894388199
1673,50,44.25502000336175,0.885100400067235,0.0,3.380385637283325,8101.972280025482
1674,99,88.01691642488491,0.8890597618675243,0.0,6.0582287311553955,8108.030508756638
1675,11,9.036538379080081,0.8215034890072801,0.0,0.7946395874023438,8108.82514834404
1676,63,54.87468936524466,0.8710268153213439,0.0,4.014527320861816,8112.855300188065
1677,41,35.63200739013716,0.8690733509789551,0.0,2.7700774669647217,8115.625377655029
1678,99,86.66515065583766,0.8754055621801784,0.0,6.56627345085144,8122.191651105881
1679,14,11.685519961905179,0.8346799972789414,0.0,0.9447207450866699,8123.136371850967
1680,99,86.46491741289566,0.8733830041706632,0.0,6.7202887535095215,8129.856660604477
1681,99,87.20020045281375,0.8808101055839772,0.0,6.304526329040527,8136.1611869335175
1682,27,23.329032706018754,0.864038248371065,0.0,1.9137399196624756,8138.07492685318
1683,10,7.8461112074076915,0.7846111207407691,0.0,0.6275808811187744,8138.702507734299
1684,10,8.313470143178977,0.8313470143178977,0.0,0.6531326770782471,8139.355640411377
1685,99,86.69254302123223,0.8756822527397194,0.0,6.62165379524231,8145.977294206619
1686,99,87.03118775705124,0.8791029066368813,0.0,6.555952787399292,8152.533246994019
1687,99,85.98775027468504,0.8685631340877277,0.0,6.418833017349243,8158.952080011368
1688,13,10.596146807997924,0.8150882159998403,0.0,0.8737115859985352,8159.825791597366
1689,8,6.307434494744799,0.7884293118430998,0.0,0.5314912796020508,8160.37290763855
1690,99,86.70890424452433,0.875847517621458,0.0,6.451807975769043,8166.824715614319
1691,84,73.67207942621305,0.8770485645977744,0.0,5.131163835525513,8171.955879449844
1692,25,22.21772088387073,0.8887088353548291,0.0,1.6974029541015625,8173.654282331467
1693,10,8.12773335629651,0.8127733356296509,0.0,0.7269201278686523,8174.381202459335
1694,10,8.093771240753117,0.8093771240753117,0.0,0.6781809329986572,8175.059383392334
1695,99,86.48588311230456,0.8735947789121673,0.0,6.707563161849976,8181.766946554184
1696,99,87.36091799381357,0.882433515089026,0.0,6.32845664024353,8188.0954031944275
1697,99,87.74341035409071,0.8862970742837446,0.0,6.028072118759155,8194.139073610306
1698,99,86.89775404462326,0.8777550913598309,0.0,6.548629999160767,8200.70332813263
1699,99,87.19312307149566,0.8807386168837946,0.0,6.562318325042725,8207.265646457672
1700,14,11.474309407394252,0.8195935290995894,0.0,0.883296012878418,8208.14994430542
1701,85,75.06417882208963,0.883107986142231,0.0,5.3164331912994385,8213.46637749672
1702,99,87.54251323511463,0.8842678104557032,0.0,6.388495922088623,8219.8735601902
1703,99,86.3562324973806,0.8722851767412182,0.0,6.397279262542725,8226.270839452744
1704,99,87.25867465923235,0.8814007541336601,0.0,6.261249780654907,8232.53308916092
1705,99,85.56500464822437,0.8642929762446906,0.0,6.465598821640015,8238.99868798256
1706,99,85.32236247822956,0.861842045234642,0.0,6.014176368713379,8245.012864351273
1707,99,85.9545998272756,0.868228281083592,0.0,6.772934675216675,8251.78579902649
1708,99,85.13983109989319,0.8599982939383151,0.0,6.507463693618774,8258.294262647629
1709,16,12.840033335092158,0.8025020834432599,0.0,1.0480263233184814,8259.342288970947
1710,99,86.22533881207359,0.8709630183037737,0.0,6.701334714889526,8266.043623685837
1711,9,7.107990611305206,0.7897767345894673,0.0,0.5942814350128174,8266.63790512085
1712,99,85.77953878682534,0.8664599877457105,0.0,6.170145511627197,8272.808050632477
1713,99,85.79275394096967,0.8665934741512088,0.0,6.7198326587677,8279.543511390686
1714,99,85.60074657515628,0.8646540058096593,0.0,6.2089009284973145,8285.768037557602
1715,73,63.662488482840175,0.8720888833265777,0.0,5.1201558113098145,8290.888193368912
1716,99,86.08631248181753,0.8695587119375509,0.0,6.000254154205322,8296.888447523117
1717,32,27.47310047457139,0.8585343898303559,0.0,2.140162944793701,8299.02861046791
1718,74,63.79129088283533,0.8620444713896666,0.0,5.0395777225494385,8304.06818819046
1719,99,87.22391534367945,0.8810496499361561,0.0,6.507839918136597,8310.576028108597
1720,99,86.99778014002375,0.8787654559598359,0.0,6.648787021636963,8317.224815130234
1721,99,86.73944206364898,0.8761559804408988,0.0,6.2984819412231445,8323.523297071457
1722,99,87.6914232530617,0.8857719520511282,0.0,6.3852434158325195,8329.909541845322
1723,18,15.154624071061134,0.8419235595033964,0.0,1.1923203468322754,8331.101862192154
1724,55,47.844079667281065,0.8698923575869284,0.0,3.8794541358947754,8334.981316328049
1725,99,87.10923755177467,0.8798912884017643,0.0,6.890923500061035,8341.87223982811
1726,99,86.93577433240283,0.8781391346707357,0.0,6.334468603134155,8348.222303390503
1727,99,87.29656438059682,0.8817834785918871,0.0,6.561280727386475,8354.78358411789
1728,9,6.70336408016412,0.7448182311293468,0.0,0.5581812858581543,8355.34276676178
1729,99,87.37081952617385,0.8825335305674126,0.0,6.848419427871704,8362.191186189651
1730,99,85.81660828624575,0.8668344271337954,0.0,6.134042501449585,8368.325228691101
1731,99,86.20021575013945,0.8707092500014085,0.0,6.178709506988525,8374.50393819809
1732,99,87.07505819060604,0.879546042329354,0.0,6.41383171081543,8380.917769908905
1733,99,86.14847676647582,0.8701866340048063,0.0,6.687196731567383,8387.604966640472
1734,99,86.34403547168536,0.8721619744614683,0.0,6.906427383422852,8394.511394023895
1735,99,86.38349051908911,0.8725605102938294,0.0,6.361625909805298,8400.873521566391
1736,11,8.842902570631418,0.8039002336937653,0.0,0.739680290222168,8401.614202022552
1737,12,9.80362381133056,0.8169686509442133,0.0,0.7732596397399902,8402.387461662292
1738,99,87.191972788696,0.8807269978656163,0.0,6.06540584564209,8408.452867507935
1739,99,86.5632796513652,0.874376562135002,0.0,6.044543743133545,8414.497411251068
1740,99,86.59290230282615,0.8746757808366278,0.0,6.25171422958374,8420.749125480652
1741,9,6.714285714285714,0.746031746031746,0.0,0.5904049873352051,8421.340517520905
1742,99,86.90183294872871,0.8777962924114011,0.0,6.452642917633057,8427.793160438538
1743,99,85.86443798749575,0.8673175554292499,0.0,6.359713077545166,8434.152873516083
1744,9,7.1094235498815905,0.7899359499868434,0.0,0.6199386119842529,8434.772812128067
1745,99,86.1101178890049,0.8697991705960091,0.0,6.551196575164795,8441.324008703232
1746,99,85.89801357242875,0.8676567027518056,0.0,6.4345691204071045,8447.758577823639
1747,99,86.45541391635022,0.8732870092560628,0.0,6.181276321411133,8453.94085597992
1748,9,6.714285714285714,0.746031746031746,0.0,0.5791530609130859,8454.520009040833
1749,14,11.254405843024161,0.8038861316445829,0.0,0.9294524192810059,8455.449461460114
1750,99,86.30836689970641,0.8718016858556203,0.0,6.440289497375488,8461.889750957489
1751,99,86.52504373274414,0.8739903407347893,0.0,6.335477828979492,8468.225228786469
1752,99,85.83235735213745,0.866993508607449,0.0,6.540682077407837,8474.765910863876
1753,9,6.714285714285714,0.746031746031746,0.0,0.6504826545715332,8475.417393684387
1754,99,86.21387123536847,0.8708471841956411,0.0,6.152746200561523,8481.570139884949
1755,99,86.65911639232478,0.8753446100234826,0.0,6.19951057434082,8487.76965045929
1756,99,86.04621119279341,0.8691536484120547,0.0,6.177170991897583,8493.947822332382
1757,13,10.665070928009742,0.8203900713853648,0.0,0.8451197147369385,8494.79294204712
1758,99,86.22838532694807,0.8709937911812936,0.0,6.3769371509552,8501.169879198074
1759,99,86.58519175290671,0.8745978964940072,0.0,6.789952993392944,8507.959832191467
1760,99,86.63913403481428,0.875142768028427,0.0,5.988840341567993,8513.948672533035
1761,99,85.25274891238159,0.8611388779028444,0.0,6.452915668487549,8520.401588201523
1762,99,86.29396502391364,0.871656212362764,0.0,6.782511234283447,8527.184099435806
1763,99,86.66217820419206,0.8753755374160814,0.0,6.443421840667725,8533.627521276474
1764,99,86.79029144359718,0.8766696105413857,0.0,6.822481632232666,8540.450002908707
1765,99,86.24726886701264,0.8711845340102287,0.0,6.203671216964722,8546.653674125671
1766,9,6.913357533155231,0.7681508370172478,0.0,0.5854470729827881,8547.239121198654
1767,99,86.15820374312436,0.8702848862941854,0.0,6.7862303256988525,8554.025351524353
1768,14,11.261017265264465,0.8043583760903189,0.0,0.9847397804260254,8555.010091304779
1769,99,87.00177463751525,0.878805804419346,0.0,6.890946388244629,8561.901037693024
1770,15,12.01868285650426,0.8012455237669507,0.0,0.9691314697265625,8562.87016916275
1771,99,86.94778033206732,0.8782604073946194,0.0,6.5302793979644775,8569.400448560715
1772,99,86.38304520348085,0.8725560121563722,0.0,6.358158826828003,8575.758607387543
1773,9,6.897287330288101,0.7663652589209001,0.0,0.6461656093597412,8576.405769824982
1774,99,87.80284918904825,0.8868974665560428,0.0,6.9945714473724365,8583.400341272354
1775,33,28.228002053352956,0.8553940016167563,0.0,2.224748134613037,8585.625089406967
1776,91,78.85859113145717,0.8665779245215074,0.0,6.018095970153809,8591.643185377121
1777,9,6.925716988744648,0.7695241098605164,0.0,0.6190128326416016,8592.262198209763
1778,99,86.8654003243976,0.8774282861050262,0.0,6.278330326080322,8598.541528701782
1779,99,86.81785658040741,0.8769480462667415,0.0,6.652325868606567,8605.193854570389
1780,99,87.51726721810599,0.8840128001828887,0.0,6.694540023803711,8611.888394594193
1781,99,87.04307270531967,0.8792229566193906,0.0,6.669002056121826,8618.557396650314
1782,99,85.5604127997604,0.8642465939369738,0.0,6.312211036682129,8624.869607686996
1783,15,12.201219423952715,0.8134146282635143,0.0,0.9370741844177246,8625.806681871414
1784,99,86.11347036513004,0.8698330339912126,0.0,6.484253168106079,8632.29093503952
1785,99,88.92563732847714,0.8982387608937085,0.0,6.582149267196655,8638.873084306717
1786,60,51.55190207487443,0.8591983679145738,0.0,3.8110625743865967,8642.685154438019
1787,99,86.29531893577689,0.8716698882401707,0.0,5.942201137542725,8648.627355575562
1788,99,85.76675489215302,0.8663308574964951,0.0,6.413937091827393,8655.041292667389
1789,99,86.94606232877115,0.8782430538259712,0.0,6.193227052688599,8661.234519720078
1790,99,86.5125913898373,0.873864559493306,0.0,6.397781610488892,8667.647931337357
1791,99,86.51976379630356,0.8739370080434703,0.0,6.673919439315796,8674.321850776672
1792,9,6.909266375073063,0.767696263897007,0.0,0.6334583759307861,8674.955309152603
1793,17,14.024139232157124,0.8249493665974779,0.0,1.1601626873016357,8676.115471839905
1794,96,84.23819831910315,0.8774812324906578,0.0,5.927140712738037,8682.042612552643
1795,99,87.00368591414676,0.8788251102439066,0.0,6.810835361480713,8688.853447914124
1796,16,12.999383480865387,0.8124614675540867,0.0,1.108246088027954,8689.961694002151
1797,14,11.431999258632935,0.8165713756166382,0.0,0.8947985172271729,8690.856492519379
1798,99,87.37366720216572,0.882562294971371,0.0,6.5452187061309814,8697.40171122551
1799,9,6.695711891581309,0.7439679879534788,0.0,0.5765883922576904,8697.978299617767
1800,99,87.56326769729668,0.8844774514878453,0.0,6.327989101409912,8704.306288719177
1801,6,4.498382417497502,0.7497304029162503,0.0,0.39504051208496094,8704.701329231262
1802,10,8.271667821540735,0.8271667821540735,0.0,0.6779155731201172,8705.400488615036
1803,99,86.50246973445842,0.873762320550085,0.0,6.49977707862854,8711.900265693665
1804,99,87.67054225239858,0.8855610328525109,0.0,6.1908793449401855,8718.091145038605
1805,55,48.82243397625419,0.8876806177500761,0.0,3.358646869659424,8721.449791908264
1806,99,86.69533659682095,0.8757104706749591,0.0,6.646762847900391,8728.096554756165
1807,15,12.06819184155855,0.80454612277057,0.0,1.0515496730804443,8729.163745880127
1808,10,7.855685276943082,0.7855685276943082,0.0,0.659360408782959,8729.82310628891
1809,99,87.06968352045106,0.8794917527318289,0.0,6.394407033920288,8736.21751332283
1810,99,86.7704085054984,0.8764687727828121,0.0,6.637068271636963,8742.854581594467
1811,45,39.35573905764338,0.8745719790587418,0.0,3.0297162532806396,8745.884297847748
1812,13,10.664159666167098,0.820319974320546,0.0,0.8894376754760742,8746.773735523224
1813,99,86.61401323189872,0.8748890225444316,0.0,6.711357116699219,8753.485092639923
1814,9,6.904758792049793,0.7671954213388659,0.0,0.6244332790374756,8754.10952591896
1815,99,85.85726658243807,0.8672451169943239,0.0,6.338740587234497,8760.448266506195
1816,99,85.97727323965347,0.8684573054510452,0.0,6.5621302127838135,8767.010396718979
1817,99,86.41493168128238,0.8728780977907311,0.0,6.073429822921753,8773.0838265419
1818,15,11.854135157184947,0.7902756771456632,0.0,0.9738857746124268,8774.057712316513
1819,99,85.76497229725345,0.8663128514874086,0.0,6.159457206726074,8780.21716952324
1820,9,7.123661586210522,0.7915179540233913,0.0,0.5894973278045654,8780.806666851044
1821,9,6.714285714285714,0.746031746031746,0.0,0.648949384689331,8781.455616235733
1822,99,85.79952692251047,0.8666618881061663,0.0,6.147763729095459,8787.604380130768
1823,99,87.12758870446574,0.8800766535804619,0.0,6.312023401260376,8793.916403532028
1824,9,6.883435985924049,0.7648262206582276,0.0,0.6561684608459473,8794.572571992874
1825,99,86.62398815300688,0.8749897793233018,0.0,6.64426326751709,8801.216835260391
1826,99,85.89802918162314,0.8676568604204358,0.0,6.286823749542236,8807.503659009933
1827,9,7.104464091820185,0.7893848990911317,0.0,0.6422445774078369,8808.145903587341
1828,9,7.089952109777556,0.7877724566419507,0.0,0.644331693649292,8808.79023528099
1829,99,87.30495398199864,0.8818682220403903,0.0,6.500214576721191,8815.29175209999
1830,99,87.69556476036396,0.8858137854582219,0.0,6.232024192810059,8821.5237762928
1831,99,85.44719831200108,0.8631030132525361,0.0,6.130947113037109,8827.654723405838
1832,99,87.52481029273096,0.8840889928558683,0.0,6.520893812179565,8834.175617218018
1833,14,11.763126810508503,0.8402233436077502,0.0,0.9418506622314453,8835.117467880249
1834,99,88.6356234610942,0.8953093278898404,0.0,6.869786977767944,8841.987254858017
1835,35,31.781931647003024,0.9080551899143721,0.0,2.256405830383301,8844.2436606884
1836,7,6.464195423532611,0.9234564890760872,0.0,0.4713013172149658,8844.714962005615
1837,14,12.399885340578136,0.8857060957555811,0.0,0.9415402412414551,8845.656502246857
1838,12,10.779510194751092,0.8982925162292577,0.0,0.7765889167785645,8846.433091163635
1839,30,26.180880703848075,0.8726960234616025,0.0,2.016683578491211,8848.449774742126
1840,10,9.00641794662623,0.9006417946626231,0.0,0.6708199977874756,8849.120594739914
1841,31,27.925215994545766,0.9008134191788957,0.0,2.0385987758636475,8851.159193515778
1842,18,15.43534126284156,0.8575189590467533,0.0,1.1507534980773926,8852.309947013855
1843,3,1.8780455855098142,0.6260151951699381,0.0,0.2280592918395996,8852.538006305695
1844,6,4.737429212149414,0.7895715353582357,0.0,0.44792866706848145,8852.985934972763
1845,11,9.490105127926023,0.8627368298114567,0.0,0.7887148857116699,8853.775649309158
1846,14,13.165844015064641,0.9404174296474743,0.0,1.008455514907837,8854.784104824066
1847,11,10.419128994295107,0.9471935449359189,0.0,0.7734034061431885,8855.558508634567
1848,6,5.565590094687736,0.9275983491146227,0.0,0.4384315013885498,8855.996940135956
1849,6,5.589234010737746,0.9315390017896243,0.0,0.43598270416259766,8856.432922840118
1850,21,18.144015023709088,0.8640007154147185,0.0,1.3593401908874512,8857.792263031006
1851,18,15.414546146826423,0.8563636748236901,0.0,1.1930625438690186,8858.985325574875
1852,13,10.46426375116311,0.8049433654740853,0.0,0.9053990840911865,8859.890724658966
1853,14,11.953415749583396,0.8538154106845283,0.0,0.9791676998138428,8860.871470212936
1854,78,69.38426569761388,0.8895418679181267,0.0,5.31420111656189,8866.185671329498
1855,10,9.08712942307126,0.9087129423071261,0.0,0.7020885944366455,8866.887759923935
1856,20,17.268582317283276,0.8634291158641638,0.0,1.3892443180084229,8868.277004241943
1857,27,23.159737092009976,0.8577680404448139,0.0,1.7161610126495361,8869.993165254593
1858,17,14.60276351337688,0.8589860890221694,0.0,1.127640724182129,8871.120805978775
1859,78,68.0942411370961,0.8730030915012321,0.0,5.347874641418457,8876.468680620193
1860,99,87.63585195227603,0.885210625780566,0.0,6.528982639312744,8882.997663259506
1861,20,16.637788015261755,0.8318894007630877,0.0,1.3737902641296387,8884.371453523636
1862,9,7.0959995997278345,0.7884443999697593,0.0,0.6273784637451172,8884.998831987381
1863,99,87.51324022599454,0.8839721234948943,0.0,6.527700901031494,8891.526532888412
1864,76,65.89904206921548,0.8670926588054669,0.0,5.137969255447388,8896.66450214386
